var temp_adv_data = `one_position,int_process,predicted,lower,upper,Class_Group,Class_Grp_Lvl,Dept_Code,Language,Region_NCR
1,1,12.89273778,10.92757262,15.21130934,EC,EC05,JUS,ANY,Prairies and West
1,1,3.761895322,2.034365117,6.956399467,LP,LP04,JUS,ANY,Prairies and West
1,1,4.698399305,1.954414527,11.29492016,AO,AO02,MOT,ANY,Prairies and West
1,1,15.19561507,13.07747741,17.65682402,AS,AS01,MOT,ANY,Prairies and West
1,1,13.06588335,11.4116501,14.95991433,AS,AS02,MOT,ANY,Prairies and West
1,1,10.73406217,9.329301708,12.35034457,AS,AS03,MOT,ANY,Prairies and West
1,1,5.823825801,4.843669852,7.002324271,PE,PE04,MOT,ANY,Prairies and West
1,1,5.130697936,2.720380804,9.676608979,TI,TI07,MOT,ANY,Prairies and West
1,1,2.940674099,1.358750401,6.364350767,TI,TI08,MOT,ANY,Prairies and West
1,1,13.91153614,10.8286395,17.8721286,AS,AS01,NPB,ANY,Prairies and West
1,1,11.96177368,9.397408633,15.22590272,AS,AS02,NPB,ANY,Prairies and West
1,1,9.826998982,7.710994558,12.52366452,AS,AS03,NPB,ANY,Prairies and West
1,1,7.970888957,6.216602961,10.22022335,AS,AS05,NPB,ANY,Prairies and West
1,1,13.57885909,10.54098501,17.49223759,CR,CR05,NPB,ANY,Prairies and West
1,1,20.64661209,17.05140416,24.9998526,AS,AS01,PCH,ANY,Prairies and West
1,1,15.52512498,13.4533172,17.91599069,AS,AS01,PEN,ANY,Prairies and West
1,1,10.96682537,9.601096015,12.52682595,AS,AS03,PEN,ANY,Prairies and West
1,1,10.1547482,8.841492501,11.66306605,AS,AS04,PEN,ANY,Prairies and West
1,1,8.895426507,7.753003348,10.20618839,AS,AS05,PEN,ANY,Prairies and West
1,1,18.83895816,16.10502169,22.03699886,CR,CR04,PEN,ANY,Prairies and West
1,1,15.15386098,13.04922529,17.59794145,CR,CR05,PEN,ANY,Prairies and West
1,1,15.42914574,7.448527104,31.96048493,CX,CX03,PEN,ANY,Prairies and West
1,1,3.038932815,1.994891772,4.629380291,NU,NU05,PEN,ANY,Prairies and West
1,1,5.226771887,3.043475212,8.976299279,NU,NU06,PEN,ANY,Prairies and West
1,1,10.63509979,8.376447641,13.50278213,PG,PG02,PEN,ANY,Prairies and West
1,1,1.183497268,0.625616638,2.23885635,PS,PS04,PEN,ANY,Prairies and West
1,1,15.46751984,9.072628723,26.36988432,WP,WP04,PEN,ANY,Prairies and West
1,1,9.399041727,6.234198687,14.17054377,WP,WP05,PEN,ANY,Prairies and West
1,1,10.59869017,8.776385114,12.79937375,AS,AS03,PPD,ANY,Prairies and West
1,1,15.75031635,11.84853248,20.9369781,EC,EC02,PPD,ANY,Prairies and West
1,1,13.86474115,10.77614887,17.83856641,EC,EC03,PPD,ANY,Prairies and West
1,1,7.737307135,6.036975032,9.916542869,PE,PE03,PSC,ANY,Prairies and West
1,1,16.45578231,14.66361697,18.46698342,AS,AS01,RCM,ANY,Prairies and West
1,1,14.14943266,12.86342949,15.56400219,AS,AS02,RCM,ANY,Prairies and West
1,1,11.62423434,10.51102309,12.8553446,AS,AS03,RCM,ANY,Prairies and West
1,1,10.76347701,9.646113868,12.01027055,AS,AS04,RCM,ANY,Prairies and West
1,1,9.428664975,8.429752549,10.54594695,AS,AS05,RCM,ANY,Prairies and West
1,1,7.820845155,6.82534829,8.961538129,AS,AS06,RCM,ANY,Prairies and West
1,1,25.05669702,18.7483918,33.48756909,CR,CR03,RCM,ANY,Prairies and West
1,1,19.96826401,17.53665075,22.73704217,CR,CR04,RCM,ANY,Prairies and West
1,1,16.06226279,14.28157279,18.06497714,CR,CR05,RCM,ANY,Prairies and West
1,1,8.965842828,7.793985725,10.31389336,CS,CS02,RCM,ANY,Prairies and West
1,1,10.92192282,9.225350849,12.93049989,CS,CS03,RCM,ANY,Prairies and West
1,1,8.657823658,6.910662542,10.84670392,CS,CS04,RCM,ANY,Prairies and West
1,1,12.98998533,10.83435044,15.57451181,FI,FI02,RCM,ANY,Prairies and West
1,1,16.67217417,13.66924168,20.334807,FI,FI03,RCM,ANY,Prairies and West
1,1,9.394702491,7.260722808,12.15587445,FI,FI04,RCM,ANY,Prairies and West
1,1,4.287628127,3.301893272,5.567640573,GL,GL10,RCM,ANY,Prairies and West
1,1,6.431288138,4.789837544,8.63525469,GS,GS05,RCM,ANY,Prairies and West
1,1,3.950781014,2.839782725,5.496431288,GT,GT03,RCM,ANY,Prairies and West
1,1,4.386086648,2.983277619,6.448530288,GT,GT05,RCM,ANY,Prairies and West
1,1,11.21181385,8.694478628,14.45799974,PE,PE02,RCM,ANY,Prairies and West
1,1,5.665998791,4.877620746,6.581803706,PE,PE03,RCM,ANY,Prairies and West
1,1,6.306793715,5.381222641,7.391563147,PE,PE04,RCM,ANY,Prairies and West
1,1,9.382390656,7.185725297,12.25057329,PE,PE05,RCM,ANY,Prairies and West
1,1,28.64916464,23.81631376,34.46270664,PM,PM01,RCM,ANY,Prairies and West
1,1,11.45383969,9.991118324,13.13070664,PM,PM04,RCM,ANY,Prairies and West
1,1,7.507314598,3.46462616,16.26720168,PO,PO03,RCM,ANY,Prairies and West
1,1,8,1.672689694,38.26172915,PO,PO04,RCM,ANY,Prairies and West
1,1,8.810923707,6.783053241,11.44504898,CS,CS01,RSN,ANY,Prairies and West
1,1,4.557376073,3.57017409,5.81755291,EG,EG06,RSN,ANY,Prairies and West
1,1,10.27302499,8.679889575,12.15856971,EX,EX01,RSN,ANY,Prairies and West
1,1,6.147302287,5.044477935,7.491226227,EX,EX02,RSN,ANY,Prairies and West
1,1,4.020502894,3.226562173,5.009803828,EX,EX03,RSN,ANY,Prairies and West
1,1,10,2.156670722,46.36776443,FO,FO04,RSN,ANY,Prairies and West
1,1,7.57509299,5.946443458,9.649807354,PC,PC02,RSN,ANY,Prairies and West
1,1,5.024610176,3.971378266,6.357165127,SE,SE01,RSN,ANY,Prairies and West
1,1,16.46436743,14.51413722,18.67664545,AS,AS01,SHC,ANY,Prairies and West
1,1,14.15681454,12.66095975,15.82940013,AS,AS02,SHC,ANY,Prairies and West
1,1,10.7690924,9.535244692,12.16259833,AS,AS04,SHC,ANY,Prairies and West
1,1,9.433583987,8.330798363,10.68235035,AS,AS05,SHC,ANY,Prairies and West
1,1,7.824925355,6.754240472,9.065335631,AS,AS06,SHC,ANY,Prairies and West
1,1,8.242263804,6.846076335,9.923189472,AS,AS07,SHC,ANY,Prairies and West
1,1,9.659654804,5.633963634,16.56186248,CH,CH03,SHC,ANY,Prairies and West
1,1,16.07064261,14.0603435,18.3683673,CR,CR05,SHC,ANY,Prairies and West
1,1,13.19382635,11.47772258,15.16651519,EC,EC05,SHC,ANY,Prairies and West
1,1,12.59303096,10.96591101,14.46158269,EC,EC06,SHC,ANY,Prairies and West
1,1,12.11366574,10.40473625,14.10327893,EC,EC07,SHC,ANY,Prairies and West
1,1,8.31291025,6.824940666,10.12528609,EG,EG05,SHC,ANY,Prairies and West
1,1,17.97656266,14.3790928,22.47407466,FI,FI01,SHC,ANY,Prairies and West
1,1,12.99676231,10.76611913,15.68957472,FI,FI02,SHC,ANY,Prairies and West
1,1,5.542982288,3.252085824,9.447675834,NU,NU06,SHC,ANY,Prairies and West
1,1,11.45981526,9.93123183,13.22367335,PM,PM04,SHC,ANY,Prairies and West
1,1,15.44756798,8.125048461,29.36934563,SG,SG04,SHC,ANY,Prairies and West
1,1,12.45356537,7.630513027,20.32514588,SG,SG05,SHC,ANY,Prairies and West
1,1,15.20327824,12.93351971,17.87136638,AS,AS01,STC,ANY,Prairies and West
1,1,13.0724725,11.24598704,15.19560147,AS,AS02,STC,ANY,Prairies and West
1,1,10.73947538,9.230134368,12.49562865,AS,AS03,STC,ANY,Prairies and West
1,1,12.18324445,10.34210391,14.35215181,EC,EC05,STC,ANY,Prairies and West
1,1,11.62846702,9.82301083,13.76576363,EC,EC06,STC,ANY,Prairies and West
1,1,7.482808952,5.922498126,9.454191225,IS,IS03,STC,ANY,Prairies and West
1,1,19.64316838,17.43008025,22.13725115,AS,AS01,SVC,ANY,Prairies and West
1,1,16.89009267,15.23903015,18.72003846,AS,AS02,SVC,ANY,Prairies and West
1,1,13.87577862,12.53048697,15.36550277,AS,AS03,SVC,ANY,Prairies and West
1,1,12.84829777,11.48490392,14.37354258,AS,AS04,SVC,ANY,Prairies and West
1,1,11.25494068,10.06033694,12.59139633,AS,AS05,SVC,ANY,Prairies and West
1,1,19.1734265,16.85063858,21.81640072,CR,CR05,SVC,ANY,Prairies and West
1,1,6.863055938,5.48402045,8.588869649,EG,EG06,SVC,ANY,Prairies and West
1,1,7.81956865,5.234428266,11.68143888,EG,EG07,SVC,ANY,Prairies and West
1,1,15.47038121,13.47547683,17.76061048,EX,EX01,SVC,ANY,Prairies and West
1,1,15.50606736,12.91245828,18.62063132,FI,FI02,SVC,ANY,Prairies and West
1,1,19.90147403,16.29080257,24.31240984,FI,FI03,SVC,ANY,Prairies and West
1,1,3.367244383,2.284500275,4.963157527,GL,GL08,SVC,ANY,Prairies and West
1,1,4.459341968,3.255552912,6.108249912,GL,GL09,SVC,ANY,Prairies and West
1,1,5.118115908,3.936352577,6.654665693,GL,GL10,SVC,ANY,Prairies and West
1,1,24.06864726,20.11705201,28.79645489,Multi,AS05,SVC,ANY,Prairies and West
1,1,19.96434954,16.46633453,24.20546309,Multi,AS06,SVC,ANY,Prairies and West
1,1,21.02913806,16.85390336,26.23870792,Multi,AS07,SVC,ANY,Prairies and West
1,1,9.8325859,5.433923058,17.79188709,Multi,CS04,SVC,ANY,Prairies and West
1,1,10.73303302,5.443034112,21.16429832,Multi,CS05,SVC,ANY,Prairies and West
1,1,21.35253235,16.78687789,27.15994246,Multi,EC05,SVC,ANY,Prairies and West
1,1,20.3802213,16.12630176,25.75627237,Multi,EC06,SVC,ANY,Prairies and West
1,1,19.60442957,15.35882304,25.02364,Multi,EC07,SVC,ANY,Prairies and West
1,1,8.680498571,5.736527958,13.13530693,Multi,EN04,SVC,ANY,Prairies and West
1,1,12.58189789,8.56538953,18.4818395,Multi,EN05,SVC,ANY,Prairies and West
1,1,28.9452282,15.83660889,52.90439648,Multi,EN06,SVC,ANY,Prairies and West
1,1,31.46690031,20.97992845,47.19586233,Multi,FI03,SVC,ANY,Prairies and West
1,1,9.044087029,5.448504506,15.01246995,Multi,IS04,SVC,ANY,Prairies and West
1,1,7.306531593,4.450462533,11.99547317,Multi,IS05,SVC,ANY,Prairies and West
1,1,15.38187722,9.96953907,23.73250609,Multi,PC03,SVC,ANY,Prairies and West
1,1,18.36941709,11.99905363,28.1218415,Multi,PC04,SVC,ANY,Prairies and West
1,1,22.5075997,15.23786545,33.24560424,Multi,PE04,SVC,ANY,Prairies and West
1,1,6.95470149,4.234063617,11.42351112,Multi,PG05,SVC,ANY,Prairies and West
1,1,6.771813329,3.825741238,11.98655448,Multi,PG06,SVC,ANY,Prairies and West
1,1,15.89639039,12.35996929,20.44464847,Multi,PM05,SVC,ANY,Prairies and West
1,1,17.69675772,13.60434249,23.02024033,Multi,PM06,SVC,ANY,Prairies and West
1,1,9.419840975,7.526972647,11.78872412,PC,PC03,SVC,ANY,Prairies and West
1,1,6.763468681,5.793095371,7.896384519,PE,PE03,SVC,ANY,Prairies and West
1,1,7.528381728,6.403795902,8.850458744,PE,PE04,SVC,ANY,Prairies and West
1,1,9.507147026,7.906587102,11.43171427,AS,AS05,TBD,ANY,Prairies and West
1,1,14.42794155,10.65090642,19.54439267,AS,AS01,WCO,ANY,Prairies and West
1,1,12.40580263,9.189862959,16.74714188,AS,AS02,WCO,ANY,Prairies and West
1,1,11.81409569,8.124350337,17.17957143,CO,CO01,WCO,ANY,Prairies and West
1,1,10.89121341,7.777041922,15.25239681,CO,CO02,WCO,ANY,Prairies and West
1,1,5.729067411,3.971810489,8.26379141,CO,CO03,WCO,ANY,Prairies and West
1,1,11.03543853,8.082429261,15.06736398,EC,EC06,WCO,ANY,Prairies and West
1,1,6.799548491,4.937047704,9.364677526,EX,EX02,WCO,ANY,Prairies and West
1,1,5.201245439,3.384943571,7.99214331,EX,EX04,WCO,ANY,Prairies and West
1,1,7.101200707,5.065032607,9.955918429,IS,IS03,WCO,ANY,Prairies and West
1,1,8.226201673,5.611912022,12.05834904,PE,PE05,WCO,ANY,Prairies and West
1,1,22.67808933,19.8349319,25.92878756,AS,AS01,AGR,ANY,central
1,1,19.49965622,17.32624776,21.94569753,AS,AS02,AGR,ANY,central
1,1,18.8781479,14.06950602,25.33027581,BI,BI02,AGR,ANY,central
1,1,22.1357711,19.23939187,25.46818347,CR,CR05,AGR,ANY,central
1,1,17.3456941,15.02002457,20.0314655,EC,EC06,AGR,ANY,central
1,1,12.58351064,10.47937885,15.1101265,EG,EG04,AGR,ANY,central
1,1,11.45023773,9.470303958,13.84411153,EG,EG05,AGR,ANY,central
1,1,7.923416051,6.27660695,10.00230258,EG,EG06,AGR,ANY,central
1,1,3.887492457,2.636914193,5.731167759,GL,GL08,AGR,ANY,central
1,1,5.148321979,3.767925723,7.034432509,GL,GL09,AGR,ANY,central
1,1,20.46915641,17.58823881,23.82196244,AS,AS02,AHS,ANY,central
1,1,15.57089246,13.25431623,18.29235759,AS,AS04,AHS,ANY,central
1,1,28.88691929,24.1248723,34.58895432,CR,CR04,AHS,ANY,central
1,1,23.23633586,19.56682592,27.59401583,CR,CR05,AHS,ANY,central
1,1,18.20810182,15.32589642,21.63233801,EC,EC06,AHS,ANY,central
1,1,17.51499379,14.61614932,20.98877076,EC,EC07,AHS,ANY,central
1,1,18.74860363,15.64223097,22.47186727,EX,EX01,AHS,ANY,central
1,1,16.09483671,13.02473455,19.88860254,PM,PM06,AHS,ANY,central
1,1,10.46827171,7.133800978,15.36133584,CO,CO03,ATN,ANY,central
1,1,17.49749984,12.35726163,24.77591799,CS,CS03,ATN,ANY,central
1,1,16.58332736,11.8419558,23.22308501,EC,EC04,ATN,ANY,central
1,1,20.16418392,14.48226216,28.07533166,EC,EC06,ATN,ANY,central
1,1,20.8106457,14.70385458,29.4537036,FI,FI02,ATN,ANY,central
1,1,26.70970758,18.61722637,38.31980472,FI,FI03,ATN,ANY,central
1,1,14.56850812,9.968825113,21.29051583,PG,PG04,ATN,ANY,central
1,1,18.34965889,13.13546985,25.63364578,PM,PM04,ATN,ANY,central
1,1,11.12993551,8.753234,14.15196537,AS,AS06,ATS,ANY,central
1,1,25.11117956,20.52481156,30.72239357,AS,AS01,BAL,ANY,central
1,1,21.59173824,17.81896349,26.16331531,AS,AS02,BAL,ANY,central
1,1,16.42484075,13.48217009,20.00979009,AS,AS04,BAL,ANY,central
1,1,14.38794551,11.79299221,17.55389746,AS,AS05,BAL,ANY,central
1,1,30.47115315,24.70288648,37.5863434,CR,CR04,BAL,ANY,central
1,1,13.68168859,11.04659063,16.94537338,CS,CS02,BAL,ANY,central
1,1,16.66662575,13.17934289,21.07665126,CS,CS03,BAL,ANY,central
1,1,13.21165778,10.02615473,17.4092567,CS,CS04,BAL,ANY,central
1,1,20.12300467,16.38064141,24.72035781,EC,EC05,BAL,ANY,central
1,1,19.20668152,15.59971234,23.64765498,EC,EC06,BAL,ANY,central
1,1,18.47556165,14.83073009,23.01615471,EC,EC07,BAL,ANY,central
1,1,19.77682587,16.01247515,24.42613261,EX,EX01,BAL,ANY,central
1,1,7.739958357,6.018848627,9.953225124,EX,EX03,BAL,ANY,central
1,1,27.41755459,20.88215044,35.99831837,FI,FI01,BAL,ANY,central
1,1,10.67826492,8.211603921,13.88587939,IS,IS05,BAL,ANY,central
1,1,8.646195625,6.923764066,10.79711817,PE,PE03,BAL,ANY,central
1,1,36.46821358,28.90184727,46.01541863,PM,PM02,BAL,ANY,central
1,1,26.71879514,21.45417159,33.27530085,PM,PM03,BAL,ANY,central
1,1,18.89619082,16.119867,22.15068075,AS,AS05,BSF,ANY,central
1,1,32.19072728,27.20787237,38.08614318,CR,CR05,BSF,ANY,central
1,1,52.11642517,32.42864356,83.75687274,FB,FB05,BSF,ANY,central
1,1,26.65748797,13.01552948,54.59798357,FB,FB07,BSF,ANY,central
1,1,12.6395813,10.40857045,15.34879513,PE,PE04,BSF,ANY,central
1,1,15.12646877,11.88871016,19.2459951,AS,AS03,CAJ,ANY,central
1,1,14.00637617,10.94907573,17.91736383,AS,AS04,CAJ,ANY,central
1,1,8.206950704,6.279635297,10.72578847,PE,PE04,CAJ,ANY,central
1,1,14.47767608,10.9443577,19.1517045,PM,PM06,CAJ,ANY,central
1,1,25.66166074,21.1949308,31.06973259,AS,AS02,CEO,ANY,central
1,1,21.0819165,17.40815866,25.53097155,AS,AS03,CEO,ANY,central
1,1,19.52083182,16.09323509,23.67845077,AS,AS04,CEO,ANY,central
1,1,17.09999317,14.05487028,20.80487123,AS,AS05,CEO,ANY,central
1,1,14.18402277,11.51422623,17.4728634,AS,AS06,CEO,ANY,central
1,1,14.94052048,11.78583321,18.93961574,AS,AS07,CEO,ANY,central
1,1,19.80819195,15.89262901,24.68845577,CS,CS03,CEO,ANY,central
1,1,15.70198175,11.99095564,20.56151639,CS,CS04,CEO,ANY,central
1,1,27.57843759,21.27245206,35.75376351,EC,EC03,CEO,ANY,central
1,1,18.77329529,15.02989182,23.44904544,EC,EC04,CEO,ANY,central
1,1,23.91607906,19.48684968,29.35204238,EC,EC05,CEO,ANY,central
1,1,14.06500747,11.15721355,17.73063088,EX,EX02,CEO,ANY,central
1,1,23.5588666,18.54399935,29.92990805,FI,FI02,CEO,ANY,central
1,1,13.63648475,10.01433637,18.56875079,IS,IS06,CEO,ANY,central
1,1,16.49240222,12.47890569,21.79672945,PG,PG04,CEO,ANY,central
1,1,16.80989037,12.66726369,22.30729707,AS,AS06,CES,ANY,central
1,1,18.6088669,13.2490077,26.13704626,CS,CS04,CES,ANY,central
1,1,21.21710293,14.49733669,31.05159703,PG,PG05,CES,ANY,central
1,1,20.65915563,12.8256394,33.27714885,PG,PG06,CES,ANY,central
1,1,21.63735805,14.54494535,32.18817617,AS,AS01,COL,ANY,central
1,1,18.60478796,12.60073133,27.46968617,AS,AS02,COL,ANY,central
1,1,16.54967438,11.11405218,24.64373188,EC,EC06,COL,ANY,central
1,1,17.0409463,11.42662063,25.41379994,EX,EX01,COL,ANY,central
1,1,8.260856416,2.79286094,24.43435251,LS,LS02,COL,ANY,central
1,1,8.292668872,5.499017291,12.50557207,PE,PE04,COL,ANY,central
1,1,19.05556734,15.26455349,23.78809488,AS,AS01,CSA,ANY,central
1,1,16.38484648,13.23106568,20.2903682,AS,AS02,CSA,ANY,central
1,1,13.4607019,10.86825114,16.67154111,AS,AS03,CSA,ANY,central
1,1,14.38446709,10.99059843,18.82635371,CO,CO02,CSA,ANY,central
1,1,7.566611597,5.560991514,10.29557605,CO,CO03,CSA,ANY,central
1,1,23.12297236,18.4313178,29.00887807,CR,CR04,CSA,ANY,central
1,1,14.57495106,11.59910262,18.31427873,EC,EC06,CSA,ANY,central
1,1,4.888837219,3.652792534,6.543139016,EN,EN04,CSA,ANY,central
1,1,16.30188725,10.07797509,26.36953609,EN,EN06,CSA,ANY,central
1,1,20.80575533,15.62798126,27.69900012,FI,FI01,CSA,ANY,central
1,1,10.03018463,7.645036742,13.15946634,IS,IS04,CSA,ANY,central
1,1,18.93859357,12.19292374,29.41626913,Multi,CO02,CSA,ANY,central
1,1,9.962203033,6.571748894,15.10183832,Multi,CO03,CSA,ANY,central
1,1,12.03284884,6.726061685,21.52663147,Multi,CS03,CSA,ANY,central
1,1,3,0.494583062,18.19714562,Multi,EL09,CSA,ANY,central
1,1,11.37126644,6.982442034,18.51869301,Multi,EN03,CSA,ANY,central
1,1,8.420832215,5.372990755,13.19756881,Multi,EN04,CSA,ANY,central
1,1,3.107926744,0.792250288,12.19211756,Multi,GT07,CSA,ANY,central
1,1,1.337401671,0.267512554,6.686202955,Multi,LS05,CSA,ANY,central
1,1,14.92174742,9.349632947,23.81468315,Multi,PC03,CSA,ANY,central
1,1,17.81991874,11.23593278,28.2619619,Multi,PC04,CSA,ANY,central
1,1,32.48212343,20.31451461,51.93765949,Multi,PE05,CSA,ANY,central
1,1,24.84173455,15.02899891,41.06140265,Multi,PE06,CSA,ANY,central
1,1,6.746660215,3.954233447,11.51106141,Multi,PG05,CSA,ANY,central
1,1,11.0662629,8.260086846,14.82577325,PC,PC02,CSA,ANY,central
1,1,6.561147898,5.152123333,8.355518484,PE,PE03,CSA,ANY,central
1,1,7.303179519,5.709516389,9.341672298,PE,PE04,CSA,ANY,central
1,1,42.40941646,37.53709969,47.9141601,AS,AS01,CSD,ANY,central
1,1,36.46555181,32.87238228,40.45147861,AS,AS02,CSD,ANY,central
1,1,29.95767601,26.95690109,33.29248971,AS,AS03,CSD,ANY,central
1,1,27.73935449,24.77104222,31.06335941,AS,AS04,CSD,ANY,central
1,1,24.29931145,21.63050426,27.29740047,AS,AS05,CSD,ANY,central
1,1,21.23067283,17.80845087,25.31053779,AS,AS07,CSD,ANY,central
1,1,23.10653819,19.96875058,26.73738173,CS,CS02,CSD,ANY,central
1,1,44.51897989,34.95977791,56.69199546,EC,EC02,CSD,ANY,central
1,1,26.67709542,22.94884729,31.01103123,EC,EC04,CSD,ANY,central
1,1,33.98505767,29.8915486,38.63915383,EC,EC05,CSD,ANY,central
1,1,32.4375107,28.4433396,36.99256538,EC,EC06,CSD,ANY,central
1,1,31.20274722,26.90363227,36.18884709,EC,EC07,CSD,ANY,central
1,1,33.40040807,29.15993032,38.25754202,EX,EX01,CSD,ANY,central
1,1,33.47745414,27.87019597,40.21284733,FI,FI02,CSD,ANY,central
1,1,42.96709595,35.13772797,52.54099912,FI,FI03,CSD,ANY,central
1,1,24.21178422,18.68961219,31.36557832,FI,FI04,CSD,ANY,central
1,1,24.77109112,16.34383633,37.54363067,PG,PG06,CSD,ANY,central
1,1,45.1244637,39.36579629,51.72554391,PM,PM03,CSD,ANY,central
1,1,29.51853935,25.84172411,33.71849964,PM,PM04,CSD,ANY,central
1,1,25.755752,22.37377448,29.64894285,PM,PM05,CSD,ANY,central
1,1,28.67275475,23.98965449,34.27005858,PM,PM06,CSD,ANY,central
1,1,35.75189769,20.43679013,62.54397978,AS,AS01,CSW,ANY,central
1,1,30.74111333,17.59619335,53.70570952,AS,AS02,CSW,ANY,central
1,1,25.25485747,14.44695689,44.1482473,AS,AS03,CSW,ANY,central
1,1,26.3044748,14.93068539,46.34250714,EC,EC07,CSW,ANY,central
1,1,17.59650885,9.858269504,31.40887187,IS,IS03,CSW,ANY,central
1,1,18.81854937,10.64392993,33.27133892,IS,IS04,CSW,ANY,central
1,1,32.90730634,28.94110317,37.41705366,AS,AS01,DFO,ANY,central
1,1,28.29520386,25.29555299,31.65056568,AS,AS02,DFO,ANY,central
1,1,21.52416873,19.09566318,24.26152134,AS,AS04,DFO,ANY,central
1,1,18.85489008,16.66639109,21.33076549,AS,AS05,DFO,ANY,central
1,1,15.6396665,13.55730272,18.04187554,AS,AS06,DFO,ANY,central
1,1,24.84072275,20.17406927,30.58686368,CO,CO02,DFO,ANY,central
1,1,25.16967198,21.87989358,28.95408908,EC,EC06,DFO,ANY,central
1,1,18.25945006,15.14690313,22.01159627,EG,EG04,DFO,ANY,central
1,1,16.61500117,13.65500989,20.21662864,EG,EG05,DFO,ANY,central
1,1,11.49736539,9.142875016,14.45818854,EG,EG06,DFO,ANY,central
1,1,13.09976762,8.747399373,19.61770628,EG,EG07,DFO,ANY,central
1,1,13,2.886664572,58.54507713,EL,EL08,DFO,ANY,central
1,1,8.574146738,6.588768266,11.15777476,GL,GL10,DFO,ANY,central
1,1,7.900539679,5.652654111,11.04233976,GT,GT03,DFO,ANY,central
1,1,8.771038303,5.997906588,12.82632728,GT,GT05,DFO,ANY,central
1,1,7.748883195,5.304996141,11.31861158,GT,GT06,DFO,ANY,central
1,1,20.93855352,12.58442158,34.83855183,GT,GT07,DFO,ANY,central
1,1,15.03593706,11.46468576,19.71963367,IS,IS06,DFO,ANY,central
1,1,19.1104729,15.25879207,23.93440927,PC,PC02,DFO,ANY,central
1,1,15.78063104,12.62668741,19.72237912,PC,PC03,DFO,ANY,central
1,1,11.33053138,9.650783001,13.30264513,PE,PE03,DFO,ANY,central
1,1,22.90471546,19.79419018,26.5040391,PM,PM04,DFO,ANY,central
1,1,19.98500549,17.17682217,23.25228967,PM,PM05,DFO,ANY,central
1,1,2.892412199,1.021881899,8.186903333,SO,SO05,DFO,ANY,central
1,1,3.412883485,1.561992919,7.456995187,SO,SO07,DFO,ANY,central
1,1,27.22418506,24.5515886,30.18771064,AS,AS02,DND,ANY,central
1,1,22.36558273,20.13319014,24.84550572,AS,AS03,DND,ANY,central
1,1,20.70944447,18.53280392,23.14172706,AS,AS04,DND,ANY,central
1,1,18.14120229,16.18417775,20.33487431,AS,AS05,DND,ANY,central
1,1,15.04768007,13.13129079,17.24374847,AS,AS06,DND,ANY,central
1,1,38.41989483,33.42107512,44.16639241,CR,CR04,DND,ANY,central
1,1,30.90456171,27.13741411,35.19465526,CR,CR05,DND,ANY,central
1,1,21.38685709,16.79404538,27.23570442,CS,CS01,DND,ANY,central
1,1,17.25071034,14.96283373,19.88841236,CS,CS02,DND,ANY,central
1,1,3,0.494583062,18.19714562,DD,DD03,DND,ANY,central
1,1,34.72595622,15.17870527,79.44630415,ED,ED02,DND,ANY,central
1,1,22.627753,17.24285394,29.69434222,EG,EG03,DND,ANY,central
1,1,17.56830062,14.53818554,21.22996614,EG,EG04,DND,ANY,central
1,1,15.98609676,13.15623142,19.42465752,EG,EG05,DND,ANY,central
1,1,11.06217169,8.850069128,13.82719622,EG,EG06,DND,ANY,central
1,1,12.60392043,8.476041383,18.7420994,EG,EG07,DND,ANY,central
1,1,10.69973901,6.749732992,16.96132499,EL,EL06,DND,ANY,central
1,1,6.179823419,3.012886541,12.67562418,FR,FR04,DND,ANY,central
1,1,8.21581685,5.299698625,12.7365066,GL,GL07,DND,ANY,central
1,1,7.187761095,5.262897293,9.816628879,GL,GL09,DND,ANY,central
1,1,8.249601548,6.389010135,10.6520297,GL,GL10,DND,ANY,central
1,1,10.46122852,6.293161948,17.3898754,GS,GS03,DND,ANY,central
1,1,18.9515773,13.1545759,27.30322017,GS,GS04,DND,ANY,central
1,1,12.37410592,9.18079038,16.67813891,GS,GS05,DND,ANY,central
1,1,16.0676009,10.07505991,25.62444303,GS,GS06,DND,ANY,central
1,1,7.601491596,5.465020804,10.57318472,GT,GT03,DND,ANY,central
1,1,14.00475009,10.8590317,18.06174163,GT,GT04,DND,ANY,central
1,1,15.58338529,12.63563023,19.21881954,IS,IS03,DND,ANY,central
1,1,18.38711089,14.65600493,23.06807676,PC,PC02,DND,ANY,central
1,1,15.18330887,12.15322674,18.96886097,PC,PC03,DND,ANY,central
1,1,10.90165262,9.327591047,12.74134224,PE,PE03,DND,ANY,central
1,1,16.14829524,10.29955118,25.31833034,PG,PG01,DND,ANY,central
1,1,17.90407411,13.32777589,24.05171519,PG,PG03,DND,ANY,central
1,1,31.76782211,27.87225054,36.20785914,AS,AS01,DOE,ANY,central
1,1,27.31542331,24.32222968,30.67697166,AS,AS02,DOE,ANY,central
1,1,22.44053801,19.9424889,25.2514994,AS,AS03,DOE,ANY,central
1,1,20.77884942,18.33619912,23.54689652,AS,AS04,DOE,ANY,central
1,1,18.20200012,16.02931377,20.66918229,AS,AS05,DOE,ANY,central
1,1,15.09811037,13.00903474,17.52266339,AS,AS06,DOE,ANY,central
1,1,15.90336048,13.19886937,19.16201058,AS,AS07,DOE,ANY,central
1,1,25.37322749,19.45457865,33.0925015,BI,BI03,DOE,ANY,central
1,1,10.96286584,7.125515453,16.86676961,BI,BI04,DOE,ANY,central
